Seria pomiarowa: 2
Opis serii pomiarowej: Wychylanie panelu, obrÃ³t dokoÅ‚a osi, duÅ¼e nasÅ‚onecznienie
Data: 15.09.2021, Godzina poczatkowa: 09:00, Godzina koncowa: 19:00, Pogoda: 
Pomiar,Czas w ms, Dzielnik, Panel, Temperatura, SredniaFoto
621,1290092,1.28,3.91,22.62,4.70
622,1291697,1.47,4.47,22.62,4.69
623,1293303,2.32,7.07,22.62,4.69
624,1294908,2.16,6.59,22.62,4.70
625,1296513,1.21,3.68,22.62,4.68
626,1298116,1.04,3.16,22.62,4.70
627,1299721,1.40,4.26,22.62,4.69
628,1301325,1.50,4.56,22.62,4.70
629,1302930,1.99,6.08,22.62,4.69
630,1304534,1.76,5.38,22.62,4.69
631,1306138,1.67,5.08,22.62,4.70
632,1307743,1.68,5.13,22.62,4.70
633,1309346,1.36,4.14,22.62,4.70
634,1310951,1.76,5.37,22.62,4.70
635,1312556,2.11,6.42,22.62,4.69
636,1314159,1.55,4.74,22.62,4.70
637,1315764,1.27,3.88,22.62,4.70
638,1317368,1.42,4.34,22.62,4.70
639,1318975,2.06,6.29,22.62,4.69
640,1320580,1.76,5.38,22.62,4.70
641,1322183,0.69,2.10,22.62,4.69
642,1323788,1.68,5.11,22.62,4.70
643,1325392,1.53,4.67,22.62,4.70
644,1326996,2.09,6.37,22.62,4.69
645,1328493,1.35,4.11,22.62,4.69
646,1330097,1.00,3.04,22.62,4.71
647,1331701,1.16,3.53,22.62,4.70
648,1333306,1.59,4.86,22.62,4.69
649,1334909,1.41,4.29,22.62,4.69
650,1336514,1.18,3.59,22.62,4.67
651,1338119,2.32,7.08,22.62,4.70
652,1339615,1.83,5.58,22.62,4.71
653,1341219,1.60,4.89,22.62,4.69
654,1342826,2.33,7.11,22.62,4.70
655,1344431,0.95,2.91,22.62,4.70
656,1346034,1.29,3.92,22.62,4.69
657,1347639,1.55,4.74,22.62,4.69
658,1349242,1.17,3.58,22.62,4.69
659,1350847,0.69,2.10,22.62,4.70
660,1352452,1.50,4.58,22.62,4.70
661,1353948,1.74,5.29,22.62,4.69
662,1355551,1.64,5.01,22.62,4.70
663,1357156,1.62,4.95,22.62,4.68
664,1358760,0.51,1.55,22.62,4.70
665,1360364,0.51,1.55,22.62,4.70
666,1361969,0.84,2.56,22.62,4.70
667,1363573,1.38,4.22,22.62,4.69
668,1365177,1.63,4.96,22.62,4.68
669,1366785,1.52,4.65,22.69,4.70
670,1368388,2.06,6.29,22.62,4.69
671,1369993,1.20,3.67,22.69,4.72
672,1371489,0.50,1.54,22.69,4.68
673,1373093,1.60,4.89,22.69,4.69
674,1374698,1.31,4.00,22.62,4.70
675,1376302,1.29,3.94,22.69,4.70
676,1377906,0.35,1.06,22.69,4.70
677,1379511,2.27,6.92,22.69,4.68
678,1381115,1.69,5.16,22.69,4.69
679,1382719,1.51,4.61,22.69,4.69
680,1384324,1.46,4.46,22.69,4.69
681,1385928,0.74,2.27,22.69,4.69
682,1387533,1.81,5.52,22.69,4.69
683,1389136,1.52,4.64,22.69,4.68
684,1390744,0.45,1.39,22.69,4.69
685,1392348,1.50,4.56,22.69,4.71
686,1393952,1.26,3.85,22.69,4.70
687,1395557,1.30,3.97,22.69,4.69
688,1397160,1.07,3.25,22.69,4.69
689,1398765,0.79,2.41,22.69,4.71
690,1400261,0.75,2.30,22.69,4.69
691,1401866,1.57,4.80,22.69,4.70
692,1403470,1.35,4.11,22.69,4.70
693,1405074,1.59,4.84,22.69,4.70
694,1406679,0.69,2.10,22.69,4.70
695,1408283,1.83,5.58,22.69,4.68
696,1409779,2.30,7.01,22.69,4.70
697,1411275,2.39,7.29,22.75,4.71
698,1412880,1.76,5.37,22.75,4.70
699,1414487,1.93,5.87,22.75,4.69
700,1416091,1.44,4.40,22.75,4.70
701,1417695,1.61,4.90,22.75,4.69
702,1419299,1.50,4.56,22.75,4.71
703,1420904,1.47,4.49,22.75,4.70
704,1422400,1.51,4.59,22.75,4.69
705,1424005,1.22,3.73,22.75,4.71
706,1425608,0.33,1.00,22.75,4.69
707,1427213,1.53,4.67,22.75,4.70
708,1428817,1.62,4.93,22.75,4.69
709,1430421,1.22,3.71,22.75,4.70
710,1432026,1.69,5.14,22.75,4.69
711,1433630,1.29,3.94,22.75,4.68
712,1435234,0.65,1.97,22.75,4.71
713,1436731,2.17,6.60,22.75,4.68
714,1438338,1.80,5.49,22.75,4.71
715,1439834,1.03,3.15,22.75,4.68
716,1441438,1.62,4.93,22.75,4.71
717,1443043,1.42,4.34,22.75,4.70
718,1444646,1.58,4.83,22.75,4.70
719,1446251,1.34,4.10,22.75,4.73
720,1447856,0.64,1.95,22.75,4.68
721,1449459,0.81,2.46,22.75,4.70
722,1451064,1.56,4.77,22.75,4.69
723,1452668,1.36,4.16,22.75,4.70
724,1454272,2.29,6.99,22.75,4.66
725,1455877,1.87,5.69,22.75,4.69
726,1457481,1.49,4.55,22.69,4.70
727,1459085,1.29,3.92,22.69,4.70
728,1460689,1.31,4.00,22.75,4.70
729,1462296,1.31,4.01,22.75,4.70
730,1463901,1.23,3.74,22.69,4.70
731,1465505,2.13,6.48,22.69,4.68
732,1467109,2.26,6.89,22.69,4.71
733,1468713,1.60,4.87,22.69,4.70
734,1470318,1.47,4.47,22.69,4.70
735,1471922,1.26,3.85,22.69,4.70
736,1473526,1.60,4.89,22.69,4.70
737,1475131,1.56,4.77,22.69,4.69
738,1476734,0.84,2.55,22.69,4.71
739,1478339,2.33,7.10,22.69,4.72
740,1479944,1.01,3.09,22.75,4.70
741,1481548,1.44,4.40,22.75,4.70
742,1483152,1.60,4.87,22.75,4.70
743,1484756,1.71,5.20,22.75,4.70
744,1486363,1.57,4.80,22.75,4.70
745,1487968,1.73,5.28,22.75,4.71
746,1489572,1.17,3.56,22.75,4.72
747,1491176,1.85,5.65,22.75,4.69
748,1492781,1.04,3.16,22.75,4.70
749,1494385,1.16,3.55,22.75,4.70
750,1495989,1.52,4.62,22.75,4.70
751,1497593,1.27,3.88,22.75,4.70
752,1499198,1.47,4.47,22.75,4.70
753,1500802,1.36,4.14,22.75,4.71
754,1502406,1.40,4.26,22.81,4.70
755,1504011,1.70,5.19,22.75,4.70
756,1505614,1.37,4.17,22.81,4.70
757,1507219,1.51,4.61,22.81,4.70
758,1508824,1.47,4.49,22.81,4.70
759,1510430,1.56,4.77,22.81,4.70
760,1512035,1.45,4.41,22.81,4.70
761,1513639,1.43,4.35,22.81,4.70
762,1515243,1.67,5.10,22.81,4.69
763,1516739,1.88,5.74,22.81,4.67
764,1518344,1.12,3.43,22.81,4.70
765,1519948,1.35,4.11,22.81,4.69
766,1521553,1.25,3.82,22.81,4.70
767,1523156,1.25,3.82,22.81,4.70
768,1524761,1.16,3.53,22.81,4.70
769,1526366,0.76,2.31,22.87,4.69
770,1527969,1.35,4.13,22.87,4.70
771,1529574,1.30,3.97,22.94,4.70
772,1531179,1.09,3.34,22.94,4.70
773,1532782,1.64,5.01,22.94,4.70
774,1534390,1.09,3.32,23.00,4.70
775,1535994,1.38,4.20,23.00,4.70
